"","Gene_ID","Pman_GeneID","P_maniculatus_attr","M_musculus_attr","EP_strain_logFC","EP_strain_adj_P.Val","EP_strain_SIG","diffexpressed_EP","LP_strain_logFC","LP_strain_adj_P.Val","LP_strain_SIG","diffexpressed_LP","Quadrant"
"4331","Gamt","Gamt","NA","NA",0.60329809160329,0.0384358547335501,"SIG","UP",-0.394992564524968,0.00711768649221949,"SIG","DOWN","NA"
"4332","LOC121828903","LOC121828903","NA","NA",0.542894190319415,0.0384597820854999,"SIG","UP",0.724874989006944,3.08554084518283e-08,"SIG","UP","Up-Up"
"4333","novel_gene_NC_056026.1_12510","novel_gene_NC_056026.1_12510","NA","NA",-0.77910498839187,0.0385855491105451,"SIG","DOWN",-0.32190541170525,0.0307077000246999,"SIG","DOWN","NA"
"4334","Mustn1","Mustn1","NA","Musculoskeletal embryonic nuclear protein 1",-2.62148294721073,0.0385856092819852,"SIG","DOWN",-0.701204412439852,0.0280300580275618,"SIG","DOWN","Down-Down"
"4335","Mbd3","Mbd3","NA","Methyl-CpG-binding domain protein 3",0.396824086691296,0.0386166424596506,"SIG","UP",0.375476729109898,0.00031080397857812,"SIG","UP","InCutoff"
"4336","LOC121823049","LOC121823049","NA","NA",-0.186212562938955,0.0386556815945745,"SIG","DOWN",-0.268703745050735,8.08163513910192e-05,"SIG","DOWN","InCutoff"
"4337","novel_gene_NC_056019.1_6941","novel_gene_NC_056019.1_6941","NA","NA",-0.597014720790502,0.0386559824955885,"SIG","DOWN",-0.338535218659941,0.00018421935998881,"SIG","DOWN","NA"
"4338","LOC121830811","LOC121830811","NA","NA",1.32359190431222,0.0386789612913294,"SIG","UP",-0.687681927780176,9.62449140030584e-06,"SIG","DOWN","Up-Down"
"4339","novel_gene_NC_056019.1_4745","novel_gene_NC_056019.1_4745","NA","NA",-0.627078037310183,0.0386789612913294,"SIG","DOWN",-1.17911820573413,3.02880480201769e-18,"SIG","DOWN","Down-Down"
"4340","Igsf23","Igsf23","NA","NA",-0.804703783830699,0.038681179724228,"SIG","DOWN",-0.846521393291308,0.0104358564834741,"SIG","DOWN","Down-Down"
"4341","Rft1","Rft1","NA","Protein RFT1 homolog",0.248514886867322,0.038681179724228,"SIG","UP",-0.155116718127273,0.0240819903296574,"SIG","DOWN","InCutoff"
"4342","Ptcd2","Ptcd2","NA","Pentatricopeptide repeat-containing protein 2, mitochondrial",-0.188714425580898,0.038681179724228,"SIG","DOWN",-0.370430666100949,1.1285608677068e-13,"SIG","DOWN","InCutoff"
"4343","Syn3","Syn3","NA","Synapsin-3",0.787609215725701,0.0386834141041277,"SIG","UP",-0.665811107990744,0.00368955001144416,"SIG","DOWN","Up-Down"
"4344","LOC102926095","Cyp2c29","cytochrome P450 2C29 isoform X3","Cytochrome P450 2C29",0.439362429837245,0.0386834141041277,"SIG","UP",1.41832683266253,8.90739752897898e-07,"SIG","UP","NA"
"4345","novel_gene_NC_056017.1_2348","novel_gene_NC_056017.1_2348","NA","NA",-0.353931961197866,0.03873315642096,"SIG","DOWN",-0.221694943870321,0.00166359317225764,"SIG","DOWN","InCutoff"
"4346","Lonrf3","Lonrf3","NA","NA",-1.59191525988017,0.03873315642096,"SIG","DOWN",-0.719337659661987,0.00025560929600894,"SIG","DOWN","Down-Down"
"4347","novel_gene_NC_056012.1_27500","novel_gene_NC_056012.1_27500","NA","NA",0.302801149251905,0.03873315642096,"SIG","UP",0.187543996020394,1.81073196796352e-05,"SIG","UP","InCutoff"
"4348","Tmem43","Tmem43","NA","Transmembrane protein 43",-0.587953483565319,0.0389043265324395,"SIG","DOWN",-0.18721077227791,0.0134369349099984,"SIG","DOWN","NA"
"4349","novel_gene_NC_056014.1_35621","novel_gene_NC_056014.1_35621","NA","NA",-0.350352000879692,0.0389043265324395,"SIG","DOWN",-0.216876802432444,0.0109831996320509,"SIG","DOWN","InCutoff"
"4350","Ndufs6","Ndufs6","NA","NA",-0.522569166614978,0.0389376366499834,"SIG","DOWN",0.424864605283119,6.42383154792992e-13,"SIG","UP","NA"
"4351","LOC107401102","LOC107401102","NA","NA",-2.39433599981395,0.0390852166094786,"SIG","DOWN",-1.79211501583444,5.15053562859359e-05,"SIG","DOWN","Down-Down"
"4352","Rpl6","Rpl6","NA","NA",-0.256795059684589,0.0390852166094786,"SIG","DOWN",-0.207960884527213,0.00263579804265247,"SIG","DOWN","InCutoff"
"4353","Slc35a3","Slc35a3","NA","UDP-N-acetylglucosamine transporter",-0.312891115802312,0.0390988012970848,"SIG","DOWN",-0.382787623161251,3.25369538533979e-06,"SIG","DOWN","InCutoff"
"4354","Mkx","Mkx","NA","Homeobox protein Mohawk",1.4177528645464,0.0391053076296836,"SIG","UP",1.23925296178704,1.1037268739087e-07,"SIG","UP","Up-Up"
"4355","Mylk","Mylk","NA","Myosin light chain kinase 2, skeletal/cardiac muscle",-0.871660549127298,0.0391298866699215,"SIG","DOWN",-0.539313134289983,0.00034007553757242,"SIG","DOWN","Down-Down"
"4356","Adprh","Adprh","NA","ADP-ribosylhydrolase ARH1",-0.313512296597265,0.039177747014854,"SIG","DOWN",-0.35490674707348,9.63300652126208e-10,"SIG","DOWN","InCutoff"
"4357","Znf142","Znf142","NA","NA",-0.321574661345609,0.0392376284220875,"SIG","DOWN",-0.159132400904219,0.00869205362220418,"SIG","DOWN","InCutoff"
"4358","novel_gene_NC_056025.1_4996","novel_gene_NC_056025.1_4996","NA","NA",-0.323153876466507,0.0392551235858996,"SIG","DOWN",-0.239116349599419,2.17080499398359e-07,"SIG","DOWN","InCutoff"
"4359","Commd7","Commd7","NA","COMM domain-containing protein 7",-0.279451365275595,0.0393839733099899,"SIG","DOWN",-0.115831313083838,0.00815044623816339,"SIG","DOWN","InCutoff"
"4360","Map9","Map9","NA","Microtubule-associated protein 9",0.981660520649375,0.0394695784276073,"SIG","UP",-0.385416364131279,0.0137067233428026,"SIG","DOWN","NA"
"4361","Trim68","Trim68","NA","Zinc finger, RING/FYVE/PHD-type",0.73401274601372,0.0394906976338544,"SIG","UP",0.712497583630835,0.00515338014752183,"SIG","UP","Up-Up"
"4362","Fuca1","Fuca1","NA","Tissue alpha-L-fucosidase",-0.587550542888788,0.0395211718358425,"SIG","DOWN",-0.526177589817932,0.00033756695582178,"SIG","DOWN","Down-Down"
"4363","Cdc25b","Cdc25b","NA","M-phase inducer phosphatase 2",-0.714391864819776,0.0395494090186342,"SIG","DOWN",-0.371195238480889,0.0150740242229502,"SIG","DOWN","NA"
"4364","LOC121829694","LOC121829694","NA","NA",0.56877759820121,0.0395600509366966,"SIG","UP",0.580110740459168,0.00303464728177629,"SIG","UP","Up-Up"
"4365","novel_gene_NC_056012.1_7743","novel_gene_NC_056012.1_7743","NA","NA",-0.548004367566723,0.0396470339697891,"SIG","DOWN",0.289573603629339,0.00086156023794368,"SIG","UP","NA"
"4366","novel_gene_NC_056019.1_4936","novel_gene_NC_056019.1_4936","NA","NA",-1.00893472544221,0.0396484888159809,"SIG","DOWN",-0.463237292668557,0.0287062262308199,"SIG","DOWN","NA"
"4367","LOC121826473","IGF2 mRNA-binding protein 2","insulin-like growth factor 2 mRNA-binding protein 1","Insulin-like growth factor 2 mRNA-binding protein 2",-0.577225145143251,0.0396919781652578,"SIG","DOWN",-1.20719465054957,3.68017052720253e-21,"SIG","DOWN","Down-Down"
"4368","novel_gene_NC_056014.1_1883","novel_gene_NC_056014.1_1883","NA","NA",-0.923005254316874,0.0396919781652578,"SIG","DOWN",-0.263962422894651,0.00713940297103957,"SIG","DOWN","NA"
"4369","Zbtb16","Zbtb16","NA","SKP1/BTB/POZ domain superfamily",-1.47434446008021,0.0397253861723359,"SIG","DOWN",-0.523553133607396,0.0275748529890263,"SIG","DOWN","Down-Down"
"4370","LOC121830738","LOC121830738","NA","NA",-0.254842334946835,0.0398052189275367,"SIG","DOWN",0.375587024676178,8.92840165305543e-06,"SIG","UP","InCutoff"
"4371","LOC102914479","Akr1b3","aldo-keto reductase family 1 member B7 isoform X1","NA",-0.653375369988536,0.0398116792411106,"SIG","DOWN",-0.731384791838512,0.0089474553199978,"SIG","DOWN","Down-Down"
"4372","Baiap2","Baiap2","NA","Brain-specific angiogenesis inhibitor 1-associated protein 2",0.570716469074078,0.0401003686156051,"SIG","UP",-0.209203358552351,0.00064383829447001,"SIG","DOWN","NA"
"4373","novel_gene_NC_056015.1_9218","novel_gene_NC_056015.1_9218","NA","NA",-0.385898427496025,0.0402559447213418,"SIG","DOWN",-0.361230324118411,8.9496859617344e-15,"SIG","DOWN","InCutoff"
"4374","novel_gene_NC_056011.1_12076","novel_gene_NC_056011.1_12076","NA","NA",0.491993683002227,0.0403496147608985,"SIG","UP",0.215327604681858,0.00085955690054601,"SIG","UP","InCutoff"
"4375","novel_gene_NC_056010.1_10136","novel_gene_NC_056010.1_10136","NA","NA",-0.311387454736648,0.0404129471116547,"SIG","DOWN",-0.530829547344919,2.77963769724332e-17,"SIG","DOWN","NA"
"4376","Cdc42ep5","Cdc42ep5","NA","Cdc42 effector protein 5",-0.685630893716011,0.0404367036542663,"SIG","DOWN",-0.240931978904138,0.0481236155548791,"SIG","DOWN","NA"
"4377","Yipf1","Yipf1","NA","Protein YIPF1",0.197376327444276,0.0405412310959332,"SIG","UP",0.166114720635124,0.0105120059269613,"SIG","UP","InCutoff"
"4378","novel_gene_NC_056017.1_8763","novel_gene_NC_056017.1_8763","NA","NA",1.19503821806901,0.0405633941888714,"SIG","UP",-0.355469680027554,0.0428886443136624,"SIG","DOWN","NA"
"4379","Slc41a2","Slc41a2","NA","Solute carrier family 41 member 2",-1.05765793672857,0.0405640662875499,"SIG","DOWN",-0.620097195131128,1.91351123617684e-06,"SIG","DOWN","Down-Down"
"4380","novel_gene_NC_056010.1_6284","novel_gene_NC_056010.1_6284","NA","NA",-0.51165591882086,0.0406984528349572,"SIG","DOWN",-0.195184253158781,0.0139169887321213,"SIG","DOWN","NA"
"4381","Ctsd","Ctsd","NA","Cathepsin D",-1.13881250774267,0.0407061198604794,"SIG","DOWN",-0.542425451794121,0.00700285278925033,"SIG","DOWN","Down-Down"
"4382","Gtf3c5","Gtf3c5","NA","General transcription factor 3C polypeptide 5",0.286649166478835,0.0409245836716391,"SIG","UP",0.419668865574332,3.45581162310154e-13,"SIG","UP","InCutoff"
"4383","novel_gene_NC_056009.1_18582","novel_gene_NC_056009.1_18582","NA","NA",-0.573667712461527,0.0409433501658234,"SIG","DOWN",-0.868234615125958,0.00017898399192216,"SIG","DOWN","Down-Down"
"4384","Arl10","Arl10","NA","ADP-ribosylation factor-like protein 10",0.174900083914868,0.0410130957923114,"SIG","UP",0.126126482907344,0.0044753007085114,"SIG","UP","InCutoff"
"4385","LOC121825301","LOC121825301","NA","NA",0.706982620710581,0.0410350508012608,"SIG","UP",0.655567594774647,0.00422114639848818,"SIG","UP","Up-Up"
"4386","novel_gene_NC_056031.1_20281","novel_gene_NC_056031.1_20281","NA","NA",0.807200676762009,0.0410797966305413,"SIG","UP",-0.26792500050779,0.0361705038342679,"SIG","DOWN","NA"
"4387","LOC102928354","CRTAP","cartilage-associated protein","Cartilage-associated protein",-0.658369355553655,0.0411821304085569,"SIG","DOWN",-0.507335007701214,3.13321907025033e-06,"SIG","DOWN","Down-Down"
"4388","Rpl24","Rpl24","NA","Large ribosomal subunit protein eL24",-0.332930451226871,0.0412044451071134,"SIG","DOWN",-0.152851672486348,0.0113164900862378,"SIG","DOWN","InCutoff"
"4389","Rnf8","Rnf8","NA","E3 ubiquitin-protein ligase RNF8",0.342283863941906,0.0412791845703643,"SIG","UP",-0.328162412276638,0.00059917540861428,"SIG","DOWN","InCutoff"
"4390","Synj1","Synj1","NA","phosphoinositide 5-phosphatase",-0.268333146936926,0.0412952849676263,"SIG","DOWN",-0.161788736223618,0.00518414527907581,"SIG","DOWN","InCutoff"
"4391","Rnf125","Rnf125","NA","E3 ubiquitin-protein ligase RNF125",0.42441795280075,0.0412966066824176,"SIG","UP",0.672924009573347,4.67616391080699e-22,"SIG","UP","NA"
"4392","novel_gene_NC_056020.1_3642","novel_gene_NC_056020.1_3642","NA","NA",-0.795683588557451,0.0414541500791044,"SIG","DOWN",-0.856355169963879,8.83517844368914e-18,"SIG","DOWN","Down-Down"
"4393","novel_gene_NC_056016.1_16181","novel_gene_NC_056016.1_16181","NA","NA",-0.329208022451225,0.0414541500791044,"SIG","DOWN",-0.245605262973558,1.7755824889725e-06,"SIG","DOWN","InCutoff"
"4394","Fgfr1","Fgfr1","NA","Fibroblast growth factor receptor",-1.41521012508734,0.0415526399549835,"SIG","DOWN",-0.350946949301848,0.0466417257221393,"SIG","DOWN","NA"
"4395","Abca1","Abca1","NA","Phospholipid-transporting ATPase ABCA1",0.566051085987365,0.0416332621546389,"SIG","UP",-0.325762700118085,0.00269923359760905,"SIG","DOWN","NA"
"4396","novel_gene_NC_056030.1_5221","novel_gene_NC_056030.1_5221","NA","NA",-0.888700066362301,0.041690261752258,"SIG","DOWN",-0.296572527809613,0.0283259229132732,"SIG","DOWN","NA"
"4397","novel_gene_NC_056030.1_5257","novel_gene_NC_056030.1_5257","NA","NA",-0.888700066362301,0.041690261752258,"SIG","DOWN",-0.296572527809613,0.0283259229132732,"SIG","DOWN","NA"
"4398","Pbxip1","Pbxip1","NA","Pre-B-cell leukemia transcription factor-interacting protein 1",-0.300891494285542,0.041690261752258,"SIG","DOWN",-0.525200141666885,3.13961902311696e-09,"SIG","DOWN","NA"
"4399","Nkiras2","Nkiras2","NA","NF-kappa-B inhibitor-interacting Ras-like protein 2",-0.233700298509585,0.0416945223362655,"SIG","DOWN",-0.123195336732048,0.0128095178999921,"SIG","DOWN","InCutoff"
"4400","Trim28","Trim28","NA","Transcription intermediary factor 1-beta",0.539359117555586,0.041700606938517,"SIG","UP",-0.187260608053184,0.00189553007818094,"SIG","DOWN","NA"
"4401","Nefh","Nefh","NA","Neurofilament heavy polypeptide",1.98000176198239,0.0417508232367114,"SIG","UP",-0.541781344435672,0.00041649728559179,"SIG","DOWN","Up-Down"
"4402","Nr1h2","Nr1h2","NA","Oxysterols receptor LXR-beta",-0.531700333383114,0.0417673523805332,"SIG","DOWN",0.323628352003688,4.36375675921918e-08,"SIG","UP","NA"
"4403","Cass4","Cass4","NA","Cas scaffolding protein family member 4",0.487596805707024,0.0418463009342668,"SIG","UP",-1.2267757671568,9.05653811653095e-10,"SIG","DOWN","NA"
"4404","Cstf1","Cstf1","NA","Cleavage stimulation factor subunit 1",0.252273156228302,0.0419346343376145,"SIG","UP",0.153230237161885,8.59354282287379e-05,"SIG","UP","InCutoff"
"4405","novel_gene_NC_056017.1_10167","novel_gene_NC_056017.1_10167","NA","NA",-0.292363002279343,0.0419491983777829,"SIG","DOWN",-0.416387588512192,1.158234219392e-08,"SIG","DOWN","InCutoff"
"4406","Ppil1","Ppil1","NA","Peptidyl-prolyl cis-trans isomerase-like 1",0.408105144816028,0.0419683190721714,"SIG","UP",0.548619966721919,9.0097371883869e-09,"SIG","UP","NA"
"4407","LOC102911339","cox15","cytochrome c oxidase assembly protein COX15 homolog","Cytochrome c oxidase assembly protein COX15 homolog",-0.178268687058373,0.0420196285362033,"SIG","DOWN",-0.466495052794635,4.5286066140055e-22,"SIG","DOWN","InCutoff"
"4408","Slc25a22","Slc25a22","NA","Mitochondrial glutamate carrier 1",0.399922057198525,0.0420377137277517,"SIG","UP",0.381459167443623,0.00267637037991056,"SIG","UP","InCutoff"
"4409","LOC102928407","WSB-1","WD repeat and SOCS box-containing protein 1-like","WD repeat and SOCS box-containing protein 1",-0.633102397437537,0.0420852639709117,"SIG","DOWN",-0.218704962110627,0.0105574512538085,"SIG","DOWN","NA"
"4410","Hnf1a","Hnf1a","NA","Hepatocyte nuclear factor 1-alpha",0.818720255947223,0.0421018372875644,"SIG","UP",0.983841193299212,0.00081121384690809,"SIG","UP","Up-Up"
"4411","LOC102916808","Zfp647","zinc finger protein 250 isoform X1","Zinc finger protein 250",0.595594362872317,0.0421394996948874,"SIG","UP",0.264279451829639,0.0138732462010806,"SIG","UP","NA"
"4412","LOC121831559","LOC121831559","NA","NA",-0.692023228564794,0.0422209316579944,"SIG","DOWN",-0.853879990699261,2.26589458292585e-15,"SIG","DOWN","Down-Down"
"4413","Zgrf1","Zgrf1","NA","Protein ZGRF1",0.55648139722099,0.0422368052856297,"SIG","UP",0.461281532942222,0.00032966867771901,"SIG","UP","NA"
"4414","Gtpbp8","Gtpbp8","NA","GTP-binding protein 8",-0.36729435598502,0.0422814525867482,"SIG","DOWN",0.296864776149132,0.00012888724385169,"SIG","UP","InCutoff"
"4415","Cryab","Cryab","NA","Alpha-crystallin B chain",-1.72854387186138,0.0422814525867482,"SIG","DOWN",-0.841098502209077,0.0449913195801166,"SIG","DOWN","Down-Down"
"4416","Spsb3","Spsb3","NA","NA",0.19234354393175,0.0422866931618807,"SIG","UP",0.15623097402026,0.00523036191547218,"SIG","UP","InCutoff"
"4417","novel_gene_NC_056023.1_8989","novel_gene_NC_056023.1_8989","NA","NA",-0.511530126530515,0.0423047624389979,"SIG","DOWN",-0.881189545476775,7.02565338351851e-23,"SIG","DOWN","Down-Down"
"4418","novel_gene_NC_056010.1_38836","novel_gene_NC_056010.1_38836","NA","NA",0.42818581751408,0.0423824711718333,"SIG","UP",0.20288141519179,0.00414125801110972,"SIG","UP","InCutoff"
"4419","Maea","Maea","NA","E3 ubiquitin-protein transferase MAEA",-0.264182827060618,0.0424011931076157,"SIG","DOWN",-0.10859182624356,5.53810609630607e-05,"SIG","DOWN","InCutoff"
"4420","LOC102925523","Slc6a20b","sodium- and chloride-dependent transporter XTRP3B","Transporter",0.608794270722679,0.0424066964140726,"SIG","UP",0.699196387133129,0.00040440655098261,"SIG","UP","Up-Up"
"4421","Ilvbl","Ilvbl","NA","2-hydroxyacyl-CoA lyase 2",0.280356048172196,0.0424066964140726,"SIG","UP",0.808181995015988,1.02479004312324e-21,"SIG","UP","NA"
"4422","Skp2","Skp2","NA","S-phase kinase-associated protein 2",0.694559326308656,0.0425963272914895,"SIG","UP",0.184818062237328,0.0470471187221521,"SIG","UP","NA"
"4423","novel_gene_NC_056012.1_28033","novel_gene_NC_056012.1_28033","NA","NA",0.855759495442534,0.0426013970970046,"SIG","UP",-0.258680868290346,0.00323989793536044,"SIG","DOWN","NA"
"4424","Arhgap6","Arhgap6","NA","Rho GTPase-activating protein 6",0.729682971995065,0.0426245822152546,"SIG","UP",-0.401381839579744,0.0368385297446115,"SIG","DOWN","NA"
"4425","novel_gene_NC_056020.1_12366","novel_gene_NC_056020.1_12366","NA","NA",0.668069082785487,0.0426317716884389,"SIG","UP",0.583143045081881,0.00559436223381222,"SIG","UP","Up-Up"
"4426","Fnta","Fnta","NA","Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha",-0.164137142661343,0.0426371608458054,"SIG","DOWN",-0.210872362197652,0.00269585555089176,"SIG","DOWN","InCutoff"
"4427","LOC121821673","LOC121821673","NA","NA",0.774457025043921,0.0427155882204222,"SIG","UP",0.308431049718903,0.00687930852173454,"SIG","UP","NA"
"4428","Ino80d","Ino80d","NA","INO80 complex subunit D",-0.190785346656085,0.0427685868532513,"SIG","DOWN",-0.0812747781518155,0.0441938222924181,"SIG","DOWN","InCutoff"
"4429","C22H19orf25","C22H19orf25","NA","NA",-0.270275594539581,0.0427950757140147,"SIG","DOWN",-0.224831824505555,0.00056447096914125,"SIG","DOWN","InCutoff"
"4430","Wbp1","Wbp1","NA","WW domain-binding protein 1",0.310493473457708,0.0428410963294162,"SIG","UP",0.604513914944964,1.1771720553528e-31,"SIG","UP","NA"
"4431","Mrps35","Mrps35","NA","Small ribosomal subunit protein mS35",0.234579475714301,0.0428453443685396,"SIG","UP",0.166312536494658,0.0235883985957953,"SIG","UP","InCutoff"
"4432","Rad52","Rad52","NA","NA",-0.262951456742576,0.0428769388495297,"SIG","DOWN",-0.364162435818303,1.38066652632376e-06,"SIG","DOWN","InCutoff"
"4433","LOC107399970","LOC107399970","NA","NA",-0.798817981743463,0.0429272985635127,"SIG","DOWN",-0.948519956830441,0.0398853995970093,"SIG","DOWN","Down-Down"
"4434","H1-2","H1-2","NA","Histone H1.2",-0.752586905707825,0.0429403239087098,"SIG","DOWN",-0.951225700747898,1.40706924448441e-06,"SIG","DOWN","Down-Down"
"4435","Pdpr","Pdpr","NA","Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial",0.268225354682436,0.0429940985566265,"SIG","UP",0.275165403685837,1.36192468522115e-05,"SIG","UP","InCutoff"
"4436","Atad2","Atad2","NA","ATPase family AAA domain-containing protein 2",0.355793942604787,0.0430128458013288,"SIG","UP",0.352052675427565,8.38854879580835e-05,"SIG","UP","InCutoff"
"4437","Ilrun","Ilrun","NA","UBA-like superfamily",-0.488671332770429,0.0430740451107269,"SIG","DOWN",-0.221990658473572,2.06470641098021e-11,"SIG","DOWN","InCutoff"
"4438","Khdc4","Khdc4","NA","KH homology domain-containing protein 4",-0.265251959485365,0.0431143606178215,"SIG","DOWN",-0.149195709550269,0.00144116971792749,"SIG","DOWN","InCutoff"
"4439","Rgl2","Rgl2","NA","Ral guanine nucleotide dissociation stimulator-like 2",0.188961563820238,0.0431384304249562,"SIG","UP",0.149831783671887,0.00985240180104663,"SIG","UP","InCutoff"
"4440","novel_gene_NC_056019.1_9038","novel_gene_NC_056019.1_9038","NA","NA",-0.851587635895035,0.0432631662511401,"SIG","DOWN",-0.409831836357763,0.0153105740052169,"SIG","DOWN","NA"
"4441","novel_gene_NC_056008.1_24576","novel_gene_NC_056008.1_24576","NA","NA",0.325484130032724,0.043310848471348,"SIG","UP",0.54484799371419,2.21771214380477e-08,"SIG","UP","NA"
"4442","Fryl","Fryl","NA","Protein furry/Tao3/Mor2",0.43113509522221,0.0433895586701271,"SIG","UP",0.259091885405025,0.00958703511250312,"SIG","UP","InCutoff"
